Attribute,Value,Date_GBP,Date_usd,Date_EUR,Day Name_fOR_USD,Day_ Name_EUR,Day_Name_GBP
EUR,100.87,23/08/2007,27/07/2007,22/08/2007,Friday,Wednesday,Thursday
EUR,100.883,04/06/2004,03/06/2004,04/06/2004,Thursday,Friday,Friday
EUR,100.88713,16/01/2004,16/01/2004,16/01/2004,Friday,Friday,Friday
EUR,100.892,20/08/2007,24/07/2007,16/08/2007,Tuesday,Thursday,Monday
EUR,100.89915,17/06/2004,16/06/2004,17/06/2004,Wednesday,Thursday,Thursday
EUR,100.89941,05/08/2004,04/08/2004,05/08/2004,Wednesday,Thursday,Thursday
EUR,100.90625,29/07/2004,28/07/2004,29/07/2004,Wednesday,Thursday,Thursday
EUR,100.90788,30/07/2004,29/07/2004,30/07/2004,Thursday,Friday,Friday
EUR,100.91208,31/05/2004,28/05/2004,31/05/2004,Friday,Monday,Monday
EUR,100.919,29/04/2009,23/01/2009,23/04/2009,Friday,Thursday,Wednesday
EUR,100.928,22/08/2007,26/07/2007,21/08/2007,Thursday,Tuesday,Wednesday
EUR,100.93011,04/08/2004,03/08/2004,04/08/2004,Tuesday,Wednesday,Wednesday
EUR,100.96004,14/01/2004,14/01/2004,14/01/2004,Wednesday,Wednesday,Wednesday
EUR,100.96112,30/06/2006,16/06/2006,28/06/2006,Friday,Wednesday,Friday
EUR,100.96414,25/07/2006,11/07/2006,21/07/2006,Tuesday,Friday,Tuesday
EUR,100.971,24/05/2007,30/04/2007,22/05/2007,Monday,Tuesday,Thursday
EUR,100.97331,23/06/2004,22/06/2004,23/06/2004,Tuesday,Wednesday,Wednesday
EUR,100.99,07/06/2007,10/05/2007,06/06/2007,Thursday,Wednesday,Thursday
EUR,100.997,15/05/2007,20/04/2007,14/05/2007,Friday,Monday,Tuesday
EUR,101.00434,23/02/2004,23/02/2004,23/02/2004,Monday,Monday,Monday
EUR,101.02,30/04/2009,26/01/2009,24/04/2009,Monday,Friday,Thursday
EUR,101.05225,26/02/2004,26/02/2004,26/02/2004,Thursday,Thursday,Thursday
EUR,101.05866,29/01/2004,29/01/2004,29/01/2004,Thursday,Thursday,Thursday
EUR,101.065,11/06/2007,14/05/2007,07/06/2007,Monday,Thursday,Monday
EUR,101.08308,07/06/2004,04/06/2004,07/06/2004,Friday,Monday,Monday
EUR,101.10342,01/07/2004,30/06/2004,01/07/2004,Wednesday,Thursday,Thursday
EUR,101.12413,10/06/2004,09/06/2004,10/06/2004,Wednesday,Thursday,Thursday
EUR,101.127,17/04/2009,13/01/2009,13/04/2009,Tuesday,Monday,Friday
EUR,101.13221,22/06/2004,21/06/2004,22/06/2004,Monday,Tuesday,Tuesday
EUR,101.17995,23/06/2006,13/06/2006,22/06/2006,Tuesday,Thursday,Friday
EUR,101.18024,26/07/2006,12/07/2006,25/07/2006,Wednesday,Tuesday,Wednesday
EUR,101.18636,22/01/2004,22/01/2004,22/01/2004,Thursday,Thursday,Thursday
EUR,101.19,21/05/2007,26/04/2007,18/05/2007,Thursday,Friday,Monday
EUR,101.20743,02/08/2004,30/07/2004,02/08/2004,Friday,Monday,Monday
EUR,101.23,17/05/2007,24/04/2007,16/05/2007,Tuesday,Wednesday,Thursday
EUR,101.28469,19/07/2006,05/07/2006,18/07/2006,Wednesday,Tuesday,Wednesday
EUR,101.286,04/07/2007,12/06/2007,03/07/2007,Tuesday,Tuesday,Wednesday
EUR,101.30717,06/08/2004,05/08/2004,06/08/2004,Thursday,Friday,Friday
EUR,101.30772,24/06/2004,23/06/2004,24/06/2004,Wednesday,Thursday,Thursday
EUR,101.31216,30/06/2004,29/06/2004,30/06/2004,Tuesday,Wednesday,Wednesday
EUR,101.31779,09/08/2004,06/08/2004,09/08/2004,Friday,Monday,Monday
EUR,101.32728,20/02/2004,20/02/2004,20/02/2004,Friday,Friday,Friday
EUR,101.3414,23/01/2004,23/01/2004,23/01/2004,Friday,Friday,Friday
EUR,101.34168,03/06/2004,02/06/2004,03/06/2004,Wednesday,Thursday,Thursday
EUR,101.358,16/05/2007,23/04/2007,15/05/2007,Monday,Tuesday,Wednesday
EUR,101.371,13/04/2009,07/01/2009,06/04/2009,Wednesday,Monday,Monday
EUR,101.3746,12/02/2004,12/02/2004,12/02/2004,Thursday,Thursday,Thursday
EUR,101.38631,14/06/2006,30/05/2006,13/06/2006,Tuesday,Tuesday,Wednesday
EUR,101.39743,28/06/2004,25/06/2004,28/06/2004,Friday,Monday,Monday
EUR,101.403,27/03/2009,09/12/2008,24/03/2009,Tuesday,Tuesday,Friday
EUR,101.41083,25/06/2004,24/06/2004,25/06/2004,Thursday,Friday,Friday
EUR,101.41988,20/06/2006,08/06/2006,19/06/2006,Thursday,Monday,Tuesday
EUR,101.42064,21/06/2006,09/06/2006,20/06/2006,Friday,Tuesday,Wednesday
EUR,101.423,07/05/2009,02/02/2009,30/04/2009,Monday,Thursday,Thursday
EUR,101.423,06/05/2009,29/01/2009,29/04/2009,Thursday,Wednesday,Wednesday
EUR,101.429,14/10/2008,28/07/2008,13/10/2008,Monday,Monday,Tuesday
EUR,101.45019,13/06/2006,29/05/2006,12/06/2006,Monday,Monday,Tuesday
EUR,101.458,20/04/2009,14/01/2009,14/04/2009,Wednesday,Tuesday,Monday
EUR,101.4593,03/08/2004,02/08/2004,03/08/2004,Monday,Tuesday,Tuesday
EUR,101.461,27/08/2007,31/07/2007,24/08/2007,Tuesday,Friday,Monday
EUR,101.46558,13/01/2004,13/01/2004,13/01/2004,Tuesday,Tuesday,Tuesday
EUR,101.46777,27/06/2006,14/06/2006,23/06/2006,Wednesday,Friday,Tuesday
EUR,101.46954,28/07/2006,13/07/2006,26/07/2006,Thursday,Wednesday,Friday
EUR,101.496,05/07/2004,02/07/2004,05/07/2004,Friday,Monday,Monday
EUR,101.51734,18/07/2006,04/07/2006,17/07/2006,Tuesday,Monday,Tuesday
EUR,101.52657,15/05/2006,25/04/2006,10/05/2006,Tuesday,Wednesday,Monday
EUR,101.55799,03/10/2006,11/09/2006,02/10/2006,Monday,Monday,Tuesday
EUR,101.57046,31/10/2006,06/10/2006,30/10/2006,Friday,Monday,Tuesday
EUR,101.57863,02/07/2004,01/07/2004,02/07/2004,Thursday,Friday,Friday
EUR,101.59368,06/10/2006,19/09/2006,05/10/2006,Tuesday,Thursday,Friday
EUR,101.605,08/10/2008,21/07/2008,07/10/2008,Monday,Tuesday,Wednesday
EUR,101.61426,29/06/2004,28/06/2004,29/06/2004,Monday,Tuesday,Tuesday
EUR,101.64,17/10/2008,31/07/2008,16/10/2008,Thursday,Thursday,Friday
EUR,101.648,28/08/2007,01/08/2007,27/08/2007,Wednesday,Monday,Tuesday
EUR,101.653,10/07/2007,18/06/2007,09/07/2007,Monday,Monday,Tuesday
EUR,101.656,31/03/2009,10/12/2008,25/03/2009,Wednesday,Wednesday,Tuesday
EUR,101.657,07/09/2007,10/08/2007,06/09/2007,Friday,Thursday,Friday
EUR,101.657,31/08/2007,06/08/2007,30/08/2007,Monday,Thursday,Friday
EUR,101.67,18/05/2007,25/04/2007,17/05/2007,Wednesday,Thursday,Friday
EUR,101.68982,11/10/2006,21/09/2006,09/10/2006,Thursday,Monday,Wednesday
EUR,101.69,06/09/2007,09/08/2007,05/09/2007,Thursday,Wednesday,Thursday
EUR,101.69325,01/08/2006,17/07/2006,31/07/2006,Monday,Monday,Tuesday
EUR,101.697,17/12/2008,03/09/2008,16/12/2008,Wednesday,Tuesday,Wednesday
EUR,101.69819,27/09/2006,06/09/2006,25/09/2006,Wednesday,Monday,Wednesday
EUR,101.6985,25/09/2006,05/09/2006,22/09/2006,Tuesday,Friday,Monday
EUR,101.69904,21/09/2006,01/09/2006,20/09/2006,Friday,Wednesday,Thursday
EUR,101.69906,20/09/2006,29/08/2006,19/09/2006,Tuesday,Tuesday,Wednesday
EUR,101.6991,19/09/2006,28/08/2006,15/09/2006,Monday,Friday,Tuesday
EUR,101.69912,22/09/2006,04/09/2006,21/09/2006,Monday,Thursday,Friday
EUR,101.70631,02/10/2006,08/09/2006,28/09/2006,Friday,Thursday,Monday
EUR,101.715,13/01/2009,18/09/2008,12/01/2009,Thursday,Monday,Tuesday
EUR,101.7346,03/11/2006,11/10/2006,01/11/2006,Wednesday,Wednesday,Friday
EUR,101.75121,17/02/2004,17/02/2004,17/02/2004,Tuesday,Tuesday,Tuesday
EUR,101.795,05/07/2007,13/06/2007,04/07/2007,Wednesday,Wednesday,Thursday
EUR,101.81352,10/02/2004,10/02/2004,10/02/2004,Tuesday,Tuesday,Tuesday
EUR,101.834,08/05/2007,13/04/2007,07/05/2007,Friday,Monday,Tuesday
EUR,101.8545,04/10/2006,13/09/2006,03/10/2006,Wednesday,Tuesday,Wednesday
EUR,101.862,12/07/2007,19/06/2007,10/07/2007,Tuesday,Tuesday,Thursday
EUR,101.869,09/07/2007,15/06/2007,06/07/2007,Friday,Friday,Monday
EUR,101.869,06/07/2007,14/06/2007,05/07/2007,Thursday,Thursday,Friday
EUR,101.88347,15/09/2006,25/08/2006,13/09/2006,Friday,Wednesday,Friday
EUR,101.89035,09/10/2006,20/09/2006,06/10/2006,Wednesday,Friday,Monday
EUR,101.89173,04/07/2006,20/06/2006,03/07/2006,Tuesday,Monday,Tuesday
EUR,101.91702,13/07/2006,28/06/2006,12/07/2006,Wednesday,Wednesday,Thursday
EUR,101.919,10/05/2007,17/04/2007,09/05/2007,Tuesday,Wednesday,Thursday
EUR,101.93891,13/09/2006,24/08/2006,11/09/2006,Thursday,Monday,Wednesday
EUR,101.946,02/04/2009,16/12/2008,27/03/2009,Tuesday,Friday,Thursday
EUR,101.95492,18/08/2006,03/08/2006,16/08/2006,Thursday,Wednesday,Friday
EUR,101.95887,01/11/2006,09/10/2006,31/10/2006,Monday,Tuesday,Wednesday
EUR,101.963,03/09/2007,07/08/2007,31/08/2007,Tuesday,Friday,Monday
EUR,101.96617,15/06/2006,02/06/2006,14/06/2006,Friday,Wednesday,Thursday
EUR,101.96617,17/07/2006,03/07/2006,14/07/2006,Monday,Friday,Monday
EUR,101.98478,27/07/2004,26/07/2004,27/07/2004,Monday,Tuesday,Tuesday
EUR,101.992,15/10/2008,29/07/2008,14/10/2008,Tuesday,Tuesday,Wednesday
EUR,102.029,30/08/2007,03/08/2007,29/08/2007,Friday,Wednesday,Thursday
EUR,102.034,01/08/2007,12/07/2007,31/07/2007,Thursday,Tuesday,Wednesday
EUR,102.0354,08/06/2004,07/06/2004,08/06/2004,Monday,Tuesday,Tuesday
EUR,102.07753,07/09/2004,04/09/2004,07/09/2004,Saturday,Tuesday,Tuesday
EUR,102.08,03/08/2007,14/07/2007,02/08/2007,Saturday,Thursday,Friday
EUR,102.09097,09/06/2004,08/06/2004,09/06/2004,Tuesday,Wednesday,Wednesday
EUR,102.09105,31/07/2006,14/07/2006,28/07/2006,Friday,Friday,Monday
EUR,102.11492,16/08/2006,02/08/2006,15/08/2006,Wednesday,Tuesday,Wednesday
EUR,102.12279,05/10/2006,15/09/2006,04/10/2006,Friday,Wednesday,Thursday
EUR,102.12583,03/08/2006,19/07/2006,02/08/2006,Wednesday,Wednesday,Thursday
EUR,102.128,10/09/2007,13/08/2007,07/09/2007,Monday,Friday,Monday
EUR,102.1385,26/01/2004,26/01/2004,26/01/2004,Monday,Monday,Monday
EUR,102.151,09/05/2007,16/04/2007,08/05/2007,Monday,Tuesday,Wednesday
EUR,102.166,10/10/2008,24/07/2008,09/10/2008,Thursday,Thursday,Friday
EUR,102.171,29/08/2007,02/08/2007,28/08/2007,Thursday,Tuesday,Wednesday
EUR,102.17145,28/09/2006,07/09/2006,27/09/2006,Thursday,Wednesday,Thursday
EUR,102.17203,10/07/2006,23/06/2006,07/07/2006,Friday,Friday,Monday
EUR,102.173,05/09/2007,08/08/2007,03/09/2007,Wednesday,Monday,Wednesday
EUR,102.18059,10/05/2006,24/04/2006,09/05/2006,Monday,Tuesday,Wednesday
EUR,102.18328,16/02/2004,16/02/2004,16/02/2004,Monday,Monday,Monday
EUR,102.18997,02/06/2006,10/05/2006,30/05/2006,Wednesday,Tuesday,Friday
EUR,102.192,07/08/2007,16/07/2007,03/08/2007,Monday,Friday,Tuesday
EUR,102.20991,26/07/2004,23/07/2004,26/07/2004,Friday,Monday,Monday
EUR,102.22366,06/11/2006,12/10/2006,03/11/2006,Thursday,Friday,Monday
EUR,102.228,21/04/2009,15/01/2009,15/04/2009,Thursday,Wednesday,Tuesday
EUR,102.23759,28/07/2004,27/07/2004,28/07/2004,Tuesday,Wednesday,Wednesday
EUR,102.25421,02/08/2006,18/07/2006,01/08/2006,Tuesday,Tuesday,Wednesday
EUR,102.26252,14/07/2006,30/06/2006,13/07/2006,Friday,Thursday,Friday
EUR,102.26516,09/11/2006,16/10/2006,08/11/2006,Monday,Wednesday,Thursday
EUR,102.27371,13/02/2004,13/02/2004,13/02/2004,Friday,Friday,Friday
EUR,102.30806,26/05/2006,02/05/2006,23/05/2006,Tuesday,Tuesday,Friday
EUR,102.31,14/04/2009,08/01/2009,07/04/2009,Thursday,Tuesday,Tuesday
EUR,102.315,11/09/2007,16/08/2007,10/09/2007,Thursday,Monday,Tuesday
EUR,102.32652,18/02/2004,18/02/2004,18/02/2004,Wednesday,Wednesday,Wednesday
EUR,102.361,09/10/2008,23/07/2008,08/10/2008,Wednesday,Wednesday,Thursday
EUR,102.364,16/08/2007,23/07/2007,13/08/2007,Monday,Monday,Thursday
EUR,102.37055,12/06/2006,26/05/2006,09/06/2006,Friday,Friday,Monday
EUR,102.3715,29/08/2006,10/08/2006,28/08/2006,Thursday,Monday,Tuesday
EUR,102.37278,08/09/2004,06/09/2004,08/09/2004,Monday,Wednesday,Wednesday
EUR,102.38949,09/09/2004,07/09/2004,09/09/2004,Tuesday,Thursday,Thursday
EUR,102.39744,11/07/2006,26/06/2006,10/07/2006,Monday,Monday,Tuesday
EUR,102.422,01/04/2009,11/12/2008,26/03/2009,Thursday,Thursday,Wednesday
EUR,102.42425,08/11/2006,13/10/2006,06/11/2006,Friday,Monday,Wednesday
EUR,102.42566,10/11/2006,19/10/2006,09/11/2006,Thursday,Thursday,Friday
EUR,102.44835,30/05/2006,09/05/2006,29/05/2006,Tuesday,Monday,Tuesday
EUR,102.44947,08/08/2006,25/07/2006,07/08/2006,Tuesday,Monday,Tuesday
EUR,102.45129,09/08/2006,26/07/2006,08/08/2006,Wednesday,Tuesday,Wednesday
EUR,102.461,13/10/2008,25/07/2008,10/10/2008,Friday,Friday,Monday
EUR,102.462,02/08/2007,13/07/2007,01/08/2007,Friday,Wednesday,Thursday
EUR,102.4754,21/11/2006,01/11/2006,20/11/2006,Wednesday,Monday,Tuesday
EUR,102.47585,15/08/2006,01/08/2006,14/08/2006,Tuesday,Monday,Tuesday
EUR,102.49194,11/09/2006,23/08/2006,08/09/2006,Wednesday,Friday,Monday
EUR,102.49386,31/08/2004,30/08/2004,31/08/2004,Monday,Tuesday,Tuesday
EUR,102.49755,04/11/2005,28/10/2005,04/11/2005,Friday,Friday,Friday
EUR,102.50425,06/09/2004,03/09/2004,06/09/2004,Friday,Monday,Monday
EUR,102.51,08/05/2009,03/02/2009,04/05/2009,Tuesday,Monday,Friday
EUR,102.524,16/10/2008,30/07/2008,15/10/2008,Wednesday,Wednesday,Thursday
EUR,102.53204,13/11/2006,20/10/2006,10/11/2006,Friday,Friday,Monday
EUR,102.53874,11/02/2004,11/02/2004,11/02/2004,Wednesday,Wednesday,Wednesday
EUR,102.544,30/07/2007,09/07/2007,27/07/2007,Monday,Friday,Monday
EUR,102.54633,09/06/2006,23/05/2006,08/06/2006,Tuesday,Thursday,Friday
EUR,102.54793,25/08/2006,08/08/2006,24/08/2006,Tuesday,Thursday,Friday
EUR,102.54878,27/08/2004,26/08/2004,27/08/2004,Thursday,Friday,Friday
EUR,102.582,26/03/2009,08/12/2008,23/03/2009,Monday,Monday,Thursday
EUR,102.5904,17/11/2006,30/10/2006,16/11/2006,Monday,Thursday,Friday
EUR,102.60972,04/08/2006,20/07/2006,03/08/2006,Thursday,Thursday,Friday
EUR,102.62161,12/07/2006,27/06/2006,11/07/2006,Tuesday,Tuesday,Wednesday
EUR,102.62582,07/08/2006,21/07/2006,04/08/2006,Friday,Friday,Monday
EUR,102.649,31/07/2007,10/07/2007,30/07/2007,Tuesday,Monday,Tuesday
EUR,102.68472,20/11/2006,31/10/2006,17/11/2006,Tuesday,Friday,Monday
EUR,102.696,22/04/2009,16/01/2009,16/04/2009,Friday,Thursday,Wednesday
EUR,102.701,10/08/2007,19/07/2007,09/08/2007,Thursday,Thursday,Friday
EUR,102.7083,01/09/2006,11/08/2006,29/08/2006,Friday,Tuesday,Friday
EUR,102.7084,05/09/2006,15/08/2006,04/09/2006,Tuesday,Monday,Tuesday
EUR,102.71488,18/05/2006,27/04/2006,17/05/2006,Thursday,Wednesday,Thursday
EUR,102.73307,24/11/2006,06/11/2006,22/11/2006,Monday,Wednesday,Friday
EUR,102.74393,07/07/2006,22/06/2006,05/07/2006,Thursday,Wednesday,Friday
EUR,102.78837,28/08/2006,09/08/2006,25/08/2006,Wednesday,Friday,Monday
EUR,102.791,13/07/2007,20/06/2007,12/07/2007,Wednesday,Thursday,Friday
EUR,102.79888,29/05/2006,06/05/2006,26/05/2006,Saturday,Friday,Monday
EUR,102.80438,08/09/2006,22/08/2006,07/09/2006,Tuesday,Thursday,Friday
EUR,102.82111,23/07/2004,22/07/2004,23/07/2004,Thursday,Friday,Friday
EUR,102.82282,16/11/2006,25/10/2006,15/11/2006,Wednesday,Wednesday,Thursday
EUR,102.846,09/01/2009,15/09/2008,08/01/2009,Monday,Thursday,Friday
EUR,102.85629,19/02/2004,19/02/2004,19/02/2004,Thursday,Thursday,Thursday
EUR,102.875,04/05/2009,27/01/2009,27/04/2009,Tuesday,Monday,Monday
EUR,102.875,05/05/2009,28/01/2009,28/04/2009,Wednesday,Tuesday,Tuesday
EUR,102.905,12/01/2009,16/09/2008,09/01/2009,Tuesday,Friday,Monday
EUR,102.92071,26/08/2004,25/08/2004,26/08/2004,Wednesday,Thursday,Thursday
EUR,102.92375,10/08/2006,28/07/2006,09/08/2006,Friday,Wednesday,Thursday
EUR,102.92418,07/09/2006,18/08/2006,06/09/2006,Friday,Wednesday,Thursday
EUR,102.93851,22/11/2006,03/11/2006,21/11/2006,Friday,Tuesday,Wednesday
EUR,102.94452,30/08/2004,27/08/2004,30/08/2004,Friday,Monday,Monday
EUR,102.95346,12/08/2004,11/08/2004,12/08/2004,Wednesday,Thursday,Thursday
EUR,102.976,14/07/2007,21/06/2007,13/07/2007,Thursday,Friday,Saturday
EUR,102.9922,16/08/2004,13/08/2004,16/08/2004,Friday,Monday,Monday
EUR,103.001,13/08/2007,20/07/2007,10/08/2007,Friday,Friday,Monday
EUR,103.01553,01/09/2004,31/08/2004,01/09/2004,Tuesday,Wednesday,Wednesday
EUR,103.027,14/05/2007,18/04/2007,10/05/2007,Wednesday,Thursday,Monday
EUR,103.036,18/07/2007,26/06/2007,17/07/2007,Tuesday,Tuesday,Wednesday
EUR,103.037,27/07/2007,06/07/2007,26/07/2007,Friday,Thursday,Friday
EUR,103.05061,07/07/2004,06/07/2004,07/07/2004,Tuesday,Wednesday,Wednesday
EUR,103.07158,02/09/2004,01/09/2004,02/09/2004,Wednesday,Thursday,Thursday
EUR,103.096,16/07/2007,22/06/2007,14/07/2007,Friday,Saturday,Monday
EUR,103.096,17/07/2007,25/06/2007,16/07/2007,Monday,Monday,Tuesday
EUR,103.105,09/08/2007,18/07/2007,08/08/2007,Wednesday,Wednesday,Thursday
EUR,103.116,06/09/2006,16/08/2006,05/09/2006,Wednesday,Tuesday,Wednesday
EUR,103.119,06/07/2004,05/07/2004,06/07/2004,Monday,Tuesday,Tuesday
EUR,103.124,13/09/2007,20/08/2007,11/09/2007,Monday,Tuesday,Thursday
EUR,103.15744,10/08/2004,09/08/2004,10/08/2004,Monday,Tuesday,Tuesday
EUR,103.17058,22/07/2004,21/07/2004,22/07/2004,Wednesday,Thursday,Thursday
EUR,103.172,19/07/2007,27/06/2007,18/07/2007,Wednesday,Wednesday,Thursday
EUR,103.179,24/07/2007,03/07/2007,23/07/2007,Tuesday,Monday,Tuesday
EUR,103.18144,22/08/2006,04/08/2006,18/08/2006,Friday,Friday,Tuesday
EUR,103.18206,25/08/2004,24/08/2004,25/08/2004,Tuesday,Wednesday,Wednesday
EUR,103.21242,04/09/2006,14/08/2006,01/09/2006,Monday,Friday,Monday
EUR,103.263,13/05/2009,09/02/2009,07/05/2009,Monday,Thursday,Wednesday
EUR,103.269,20/07/2007,29/06/2007,19/07/2007,Friday,Thursday,Friday
EUR,103.27455,17/05/2006,26/04/2006,15/05/2006,Wednesday,Monday,Wednesday
EUR,103.284,23/07/2007,02/07/2007,20/07/2007,Monday,Friday,Monday
EUR,103.315,19/12/2008,04/09/2008,17/12/2008,Thursday,Wednesday,Friday
EUR,103.32599,19/07/2004,16/07/2004,19/07/2004,Friday,Monday,Monday
EUR,103.337,08/08/2007,17/07/2007,07/08/2007,Tuesday,Tuesday,Wednesday
EUR,103.33734,15/11/2006,24/10/2006,13/11/2006,Tuesday,Monday,Wednesday
EUR,103.3384,16/01/2007,27/12/2006,15/01/2007,Wednesday,Monday,Tuesday
EUR,103.344,26/07/2007,05/07/2007,25/07/2007,Thursday,Wednesday,Thursday
EUR,103.3519,06/06/2006,15/05/2006,02/06/2006,Monday,Friday,Tuesday
EUR,103.36367,23/05/2006,28/04/2006,18/05/2006,Friday,Thursday,Tuesday
EUR,103.37385,24/08/2006,07/08/2006,22/08/2006,Monday,Tuesday,Thursday
EUR,103.38123,03/09/2004,02/09/2004,03/09/2004,Thursday,Friday,Friday
EUR,103.38195,14/08/2006,31/07/2006,10/08/2006,Monday,Thursday,Monday
EUR,103.38404,14/07/2004,13/07/2004,14/07/2004,Tuesday,Wednesday,Wednesday
EUR,103.38448,15/07/2004,14/07/2004,15/07/2004,Wednesday,Thursday,Thursday
EUR,103.38788,08/02/2007,19/01/2007,07/02/2007,Friday,Wednesday,Thursday
EUR,103.39727,13/08/2004,12/08/2004,13/08/2004,Thursday,Friday,Friday
EUR,103.404,25/07/2007,04/07/2007,24/07/2007,Wednesday,Tuesday,Wednesday
EUR,103.4298,09/07/2004,08/07/2004,09/07/2004,Thursday,Friday,Friday
EUR,103.43081,16/07/2004,15/07/2004,16/07/2004,Thursday,Friday,Friday
EUR,103.46063,10/09/2004,08/09/2004,10/09/2004,Wednesday,Friday,Friday
EUR,103.47891,19/01/2007,02/01/2007,18/01/2007,Tuesday,Thursday,Friday
EUR,103.534,12/05/2009,06/02/2009,06/05/2009,Friday,Wednesday,Tuesday
EUR,103.58815,11/08/2004,10/08/2004,11/08/2004,Tuesday,Wednesday,Wednesday
EUR,103.58869,02/02/2007,16/01/2007,01/02/2007,Tuesday,Thursday,Friday
EUR,103.61973,08/06/2006,18/05/2006,07/06/2006,Thursday,Wednesday,Thursday
EUR,103.62151,17/01/2007,28/12/2006,16/01/2007,Thursday,Tuesday,Wednesday
EUR,103.62346,08/07/2004,07/07/2004,08/07/2004,Wednesday,Thursday,Thursday
EUR,103.65506,22/01/2007,03/01/2007,19/01/2007,Wednesday,Friday,Monday
EUR,103.662,14/09/2007,21/08/2007,13/09/2007,Tuesday,Thursday,Friday
EUR,103.686,20/09/2007,24/08/2007,19/09/2007,Friday,Wednesday,Thursday
EUR,103.71625,07/06/2006,17/05/2006,06/06/2006,Wednesday,Tuesday,Wednesday
EUR,103.73544,24/01/2007,08/01/2007,23/01/2007,Monday,Tuesday,Wednesday
EUR,103.736,11/05/2009,05/02/2009,05/05/2009,Thursday,Tuesday,Monday
EUR,103.74228,15/02/2007,26/01/2007,13/02/2007,Friday,Tuesday,Thursday
EUR,103.75155,27/11/2006,08/11/2006,24/11/2006,Wednesday,Friday,Monday
EUR,103.76334,01/02/2007,15/01/2007,31/01/2007,Monday,Wednesday,Thursday
EUR,103.77648,12/02/2007,23/01/2007,09/02/2007,Tuesday,Friday,Monday
EUR,103.78217,09/02/2007,22/01/2007,08/02/2007,Monday,Thursday,Friday
EUR,103.78238,18/01/2007,29/12/2006,17/01/2007,Friday,Wednesday,Thursday
EUR,103.79702,12/07/2004,09/07/2004,12/07/2004,Friday,Monday,Monday
EUR,103.80069,13/09/2004,09/09/2004,13/09/2004,Thursday,Monday,Monday
EUR,103.807,19/09/2007,23/08/2007,18/09/2007,Thursday,Tuesday,Wednesday
EUR,103.8185,15/01/2007,26/12/2006,12/01/2007,Tuesday,Friday,Monday
EUR,103.85198,13/02/2007,24/01/2007,12/02/2007,Wednesday,Monday,Tuesday
EUR,103.86512,20/07/2004,19/07/2004,20/07/2004,Monday,Tuesday,Tuesday
EUR,103.89308,26/01/2007,09/01/2007,24/01/2007,Tuesday,Wednesday,Friday
EUR,103.9269,23/01/2007,05/01/2007,22/01/2007,Friday,Monday,Tuesday
EUR,103.95738,03/11/2005,27/10/2005,03/11/2005,Thursday,Thursday,Thursday
EUR,103.98895,30/01/2007,11/01/2007,29/01/2007,Thursday,Monday,Tuesday
EUR,103.98895,29/01/2007,10/01/2007,26/01/2007,Wednesday,Friday,Monday
EUR,103.98902,31/01/2007,12/01/2007,30/01/2007,Friday,Tuesday,Wednesday
EUR,103.99007,21/07/2004,20/07/2004,21/07/2004,Tuesday,Wednesday,Wednesday
EUR,104.007,23/04/2009,19/01/2009,17/04/2009,Monday,Friday,Thursday
EUR,104.02401,13/07/2004,12/07/2004,13/07/2004,Monday,Tuesday,Tuesday
EUR,104.05845,12/01/2007,21/12/2006,11/01/2007,Thursday,Thursday,Friday
EUR,104.061,15/09/2008,30/06/2008,12/09/2008,Monday,Friday,Monday
EUR,104.089,18/09/2007,22/08/2007,14/09/2007,Wednesday,Friday,Tuesday
EUR,104.17405,10/01/2007,19/12/2006,09/01/2007,Tuesday,Tuesday,Wednesday
EUR,104.2131,07/02/2007,18/01/2007,06/02/2007,Thursday,Tuesday,Wednesday
EUR,104.24393,24/08/2004,23/08/2004,24/08/2004,Monday,Tuesday,Tuesday
EUR,104.25905,06/02/2007,17/01/2007,02/02/2007,Wednesday,Friday,Tuesday
EUR,104.272,14/05/2009,10/02/2009,08/05/2009,Tuesday,Friday,Thursday
EUR,104.29343,14/09/2004,10/09/2004,14/09/2004,Friday,Tuesday,Tuesday
EUR,104.31322,17/08/2004,16/08/2004,17/08/2004,Monday,Tuesday,Tuesday
EUR,104.32363,20/09/2004,15/09/2004,20/09/2004,Wednesday,Monday,Monday
EUR,104.33714,11/01/2007,20/12/2006,10/01/2007,Wednesday,Wednesday,Thursday
EUR,104.373,21/09/2007,27/08/2007,20/09/2007,Monday,Thursday,Friday
EUR,104.42407,26/02/2007,06/02/2007,23/02/2007,Tuesday,Friday,Monday
EUR,104.43833,16/02/2007,29/01/2007,15/02/2007,Monday,Thursday,Friday
EUR,104.481,26/05/2009,19/02/2009,19/05/2009,Thursday,Tuesday,Tuesday
EUR,104.49176,01/11/2005,26/10/2005,01/11/2005,Wednesday,Tuesday,Tuesday
EUR,104.49704,21/09/2004,16/09/2004,21/09/2004,Thursday,Tuesday,Tuesday
EUR,104.51614,19/08/2004,18/08/2004,19/08/2004,Wednesday,Thursday,Thursday
EUR,104.56472,27/02/2007,07/02/2007,26/02/2007,Wednesday,Monday,Tuesday
EUR,104.60635,29/11/2006,09/11/2006,27/11/2006,Thursday,Monday,Wednesday
EUR,104.61321,15/09/2004,13/09/2004,15/09/2004,Monday,Wednesday,Wednesday
EUR,104.64355,12/03/2007,19/02/2007,09/03/2007,Monday,Friday,Monday
EUR,104.65751,16/09/2004,14/09/2004,16/09/2004,Tuesday,Thursday,Thursday
