DATE _GBP_FILTER,(All),,
DATE_EUR_FILTER,(All),,
DATE_USD_FILTER,(All),,
,,,
Row Labels,Sum of USD,Sum of GBP,Sum of EUR
01/12/2009,95.72,145.533,124.304
02/12/2009,95.72,145.904,124.184
03/12/2009,95.722,146.334,124.021
04/12/2009,95.722,146.794,124.208
05/12/2009,95.724,147.483,124.438
06/12/2009,95.726,148.327,124.664
07/12/2009,95.726,149.343,124.678
08/12/2009,95.728,148.94,125.455
09/12/2009,95.728,149.228,125.44
10/12/2009,95.73,150.264,125.872
11/12/2009,95.73,150.485,127.087
12/12/2009,95.732,150.302,126.604
13/12/2009,95.732,150.849,127.324
14/12/2009,95.734,149.61,127.436
15/12/2009,95.736,150.051,127.954
16/12/2009,95.736,148.486,127.913
17/12/2009,95.738,148.476,128.073
18/12/2009,95.738,147.554,128.342
19/12/2009,95.74,148.399,128.646
20/12/2009,95.742,147.556,126.754
21/12/2009,95.742,146.806,126.904
22/12/2009,95.744,146.569,125.903
23/12/2009,95.744,146.292,126.085
24/12/2009,95.746,146.014,125.094
25/12/2009,95.75,146.649,125.133
26/12/2009,95.752,146.601,125.632
27/12/2009,95.756,144.007,125.371
28/12/2009,95.759,143.393,125.227
29/12/2009,95.759,142.929,124.601
30/12/2009,95.763,143.504,125.014
31/12/2009,95.763,145.393,123.83
01/01/2010,95.767,145.311,123.578
02/01/2010,95.771,144.945,123.813
03/01/2010,95.771,145.246,123.388
04/01/2010,95.775,146.535,125.676
05/01/2010,95.775,145.958,125.435
06/01/2010,95.779,146.546,125.385
07/01/2010,95.783,147.22,126.25
08/01/2010,95.788,147.113,126.446
09/01/2010,95.792,146.988,125.656
10/01/2010,95.792,146.709,125.958
11/01/2010,95.798,147.565,126.517
12/01/2010,95.805,147.263,126.415
13/01/2010,95.805,146.58,126.747
14/01/2010,95.805,145.423,126.732
15/01/2010,95.815,145.899,127.101
16/01/2010,95.825,146.924,127.172
17/01/2010,95.825,147.947,127.218
18/01/2010,95.836,148.191,126.944
19/01/2010,95.836,149.094,127.428
20/01/2010,95.847,149.485,127.875
21/01/2010,95.857,149.515,127.81
22/01/2010,95.857,148.719,128.32
23/01/2010,95.867,148.604,128.212
24/01/2010,95.867,149.239,128.755
25/01/2010,95.877,149.36,128.676
26/01/2010,95.887,150.357,127.77
27/01/2010,95.887,150.119,127.349
28/01/2010,95.897,149.74,127.514
29/01/2010,95.897,149.747,127.058
30/01/2010,95.906,148.991,128.304
31/01/2010,95.917,149.568,128.024
01/02/2010,95.917,149.148,128.317
02/02/2010,95.928,148.645,127.742
03/02/2010,95.928,148.402,127.632
04/02/2010,95.939,148.66,128.568
05/02/2010,95.95,148.213,128.091
06/02/2010,95.95,148.996,127.952
07/02/2010,95.961,149.385,128.121
08/02/2010,95.961,150.149,127.016
09/02/2010,95.973,149.913,126.61
10/02/2010,95.985,151.019,126.396
11/02/2010,95.985,151.222,126.397
12/02/2010,95.997,151.923,126.76
13/02/2010,95.997,152.137,126.59
14/02/2010,96.009,152.831,127.155
15/02/2010,96.021,152.567,127.23
16/02/2010,96.021,153.816,128.201
17/02/2010,96.033,154.474,127.877
18/02/2010,96.033,155.243,128.547
19/02/2010,96.045,154.686,128.325
20/02/2010,96.058,155.93,128.934
21/02/2010,96.058,154.423,129.196
22/02/2010,96.071,156.249,130.753
23/02/2010,96.071,156.379,130.738
24/02/2010,96.086,156.393,131.181
25/02/2010,96.1,157.568,130.393
26/02/2010,96.1,158.406,131.465
27/02/2010,96.113,157.916,131.491
28/02/2010,96.113,157.52,131.328
01/03/2010,96.126,156.104,131.796
02/03/2010,96.14,156.554,132.192
03/03/2010,96.203,156.182,131.809
04/03/2010,96.202,155.446,132.377
05/03/2010,96.229,154.356,132.308
06/03/2010,96.207,155.415,132.096
07/03/2010,96.213,155.539,131.714
08/03/2010,96.183,155.148,131.578
09/03/2010,96.215,155.97,130.785
10/03/2010,96.038,157.111,132.008
11/03/2010,95.983,157.677,131.967
12/03/2010,95.984,157.124,131.304
13/03/2010,95.87,156.306,131.817
14/03/2010,95.882,157.297,133.12
15/03/2010,95.813,155.806,133.2
16/03/2010,95.803,157.382,132.95
17/03/2010,95.762,157.247,132.764
18/03/2010,95.71,156.071,134.136
19/03/2010,96.191,155.51,133.221
20/03/2010,96.405,156.029,134.276
21/03/2010,96.4,155.118,134.149
22/03/2010,96.439,155.434,133.687
23/03/2010,96.416,155.614,133.279
24/03/2010,96.364,155.842,132.433
25/03/2010,96.373,155.765,131.3
26/03/2010,96.207,156.45,131.459
27/03/2010,96.097,154.475,130.865
28/03/2010,96.134,155.518,130.767
29/03/2010,96.171,155.703,130.915
30/03/2010,96.169,156.834,130.607
31/03/2010,96.173,156.746,130.234
01/04/2010,95.898,156.325,130.803
02/04/2010,95.552,157.293,130.563
03/04/2010,95.423,157.181,131.311
04/04/2010,95.654,157.585,131.535
05/04/2010,96.154,157.683,131.145
06/04/2010,95.712,156.356,131.673
07/04/2010,95.672,158.794,131.161
08/04/2010,96.029,158.762,131.517
09/04/2010,95.811,158.765,131.615
10/04/2010,95.67,159.321,130.825
11/04/2010,95.805,159.692,132.307
12/04/2010,95.981,158.979,132.145
13/04/2010,96.212,159.06,132.257
14/04/2010,95.822,158.988,131.841
15/04/2010,96.615,159.369,132.149
16/04/2010,96.43,159.614,131.694
17/04/2010,96.748,159.564,132.584
18/04/2010,96.424,158.379,132.91
19/04/2010,96.674,159.001,133.534
20/04/2010,96.507,158.711,133.407
21/04/2010,96.443,159.301,134.225
22/04/2010,96.74,159.518,133.565
23/04/2010,96.532,159.172,134.207
24/04/2010,96.642,159.233,134.136
25/04/2010,97.092,159.132,133.904
26/04/2010,96.702,159.674,133.262
27/04/2010,97.345,160.803,132.897
28/04/2010,97.372,160.318,133.249
29/04/2010,97.151,160.825,133.155
30/04/2010,97.62,160.353,133.337
01/05/2010,97.523,159.856,134.592
02/05/2010,97.485,159.526,134.056
03/05/2010,97.229,159.831,134.037
04/05/2010,97.328,160.073,132.922
05/05/2010,97.329,160.596,132.785
06/05/2010,96.941,160.304,132.484
07/05/2010,97.342,159.37,132.769
08/05/2010,96.781,159.978,132.397
09/05/2010,97.286,159.187,132.687
10/05/2010,97.285,159.237,132.814
11/05/2010,97.284,160.138,132.844
12/05/2010,97.275,159.973,133.139
13/05/2010,97.524,160.448,132.388
14/05/2010,97.283,161.274,132.682
15/05/2010,97.278,161.75,132.191
16/05/2010,96.605,160.667,132.093
17/05/2010,97.277,161.425,131.858
18/05/2010,96.474,161.249,132.11
19/05/2010,97.287,161.102,133.053
20/05/2010,97.294,160.828,133.198
21/05/2010,97.114,160.339,133.099
22/05/2010,96.782,159.101,132.826
23/05/2010,97.206,158.505,132.032
24/05/2010,97.295,158.786,132.24
25/05/2010,97.298,159.427,132.014
26/05/2010,96.901,159.593,131.458
27/05/2010,96.814,159.961,131.642
28/05/2010,96.845,160.972,132.195
29/05/2010,97.301,162.023,132.486
30/05/2010,97.233,162.694,132.768
31/05/2010,97.302,162.828,133.059
01/06/2010,97.217,162.509,132.279
02/06/2010,97.303,162.225,133.067
03/06/2010,97.303,162.205,133.378
04/06/2010,97.145,162.272,133.405
05/06/2010,97.305,162.038,133.66
06/06/2010,97.416,162.418,133.902
07/06/2010,97.305,162.523,133.444
08/06/2010,97.305,162.22,133.453
09/06/2010,96.635,162.675,133.793
10/06/2010,97.306,162.791,133.832
11/06/2010,97.144,162.799,133.782
12/06/2010,97.169,162.682,132.953
13/06/2010,97.307,163.381,134.374
14/06/2010,97.29,162.038,134.002
15/06/2010,97.306,161.611,133.699
16/06/2010,97.302,161.494,133.884
17/06/2010,97.306,162.489,135.372
18/06/2010,97.307,161.673,135.08
19/06/2010,97.065,161.781,134.741
20/06/2010,97.307,161.443,135.072
21/06/2010,97.308,161.833,135.794
22/06/2010,97.308,160.608,135.269
23/06/2010,97.482,160.659,135.397
24/06/2010,97.378,160.524,135.379
25/06/2010,97.35,160.905,135.527
26/06/2010,97.353,161.121,134.067
27/06/2010,97.355,161.951,134.439
28/06/2010,97.364,162.059,134.099
29/06/2010,97.362,161.934,134.364
30/06/2010,97.368,162.024,134.2
01/07/2010,97.375,162.025,134.074
02/07/2010,97.375,161.616,133.998
03/07/2010,97.379,161.522,134.262
04/07/2010,97.378,163.11,134.419
05/07/2010,97.379,163.043,134.109
06/07/2010,97.381,163.347,133.963
07/07/2010,97.38,163.037,133.693
08/07/2010,97.378,162.795,134.453
09/07/2010,97.378,163.106,134.376
10/07/2010,97.379,163.566,135.03
11/07/2010,97.381,163.706,135.304
12/07/2010,97.38,163.602,134.692
13/07/2010,97.381,163.863,134.672
14/07/2010,97.378,163.407,134.596
15/07/2010,97.378,163.506,134.735
16/07/2010,97.377,163.752,134.514
17/07/2010,97.376,163.773,134.355
18/07/2010,97.375,163.891,134.619
19/07/2010,97.374,163.805,134.475
20/07/2010,97.373,164.323,134.72
21/07/2010,97.372,164.247,134.925
22/07/2010,97.372,165.515,134.615
23/07/2010,97.371,165.224,134.88
24/07/2010,97.37,165.062,135.056
25/07/2010,97.369,164.275,135.155
26/07/2010,97.368,164.512,135.702
27/07/2010,97.367,164.009,135.616
28/07/2010,97.366,163.455,135.053
29/07/2010,97.366,163.564,134.344
30/07/2010,97.365,163.897,134.084
31/07/2010,97.364,163.969,133.589
01/08/2010,97.364,164.094,133.62
02/08/2010,97.363,164.401,133.592
03/08/2010,97.362,164.35,133.623
04/08/2010,97.363,164.089,133.645
05/08/2010,97.362,164.035,133.41
06/08/2010,97.362,163.858,133.122
07/08/2010,97.361,163.24,133.062
08/08/2010,97.361,162.919,132.82
09/08/2010,97.361,163.121,132.892
10/08/2010,97.36,163.151,132.871
11/08/2010,97.359,162.996,132.7
12/08/2010,97.358,163.326,132.651
13/08/2010,97.357,163.821,132.614
14/08/2010,97.356,163.716,132.796
15/08/2010,97.356,163.316,132.632
16/08/2010,97.355,163.503,131.939
17/08/2010,97.355,163.909,133.067
18/08/2010,97.356,165.198,132.562
19/08/2010,97.356,165.526,131.988
20/08/2010,97.357,165.294,131.94
21/08/2010,97.358,165.148,131.772
22/08/2010,97.359,165.902,131.921
23/08/2010,97.36,165.843,132.21
24/08/2010,97.361,165.7,131.919
25/08/2010,97.362,165.518,132.26
26/08/2010,97.363,165.305,132.695
27/08/2010,97.364,165.657,132.197
28/08/2010,97.365,165.627,132.365
29/08/2010,97.366,166.028,132.65
30/08/2010,97.367,166.93,132.573
31/08/2010,97.368,167.038,132.416
01/09/2010,97.369,166.957,132.659
02/09/2010,97.37,166.792,132.982
03/09/2010,97.371,166.55,133.242
04/09/2010,97.371,166.421,132.883
05/09/2010,97.373,166.307,132.491
06/09/2010,97.373,166.416,132.161
07/09/2010,97.374,212.2918,132.26
08/09/2010,97.375,165.745,132.283
09/09/2010,97.376,165.39,132.305
10/09/2010,97.377,165.576,132.141
11/09/2010,97.377,165.973,184.491
12/09/2010,97.378,165.596,131.736
13/09/2010,97.38,165.181,131.893
14/09/2010,97.382,165.318,131.325
15/09/2010,97.387,165.123,131.036
16/09/2010,97.388,164.999,130.997
17/09/2010,97.389,164.416,130.805
18/09/2010,97.39,164.524,130.971
19/09/2010,97.391,164.576,130.437
20/09/2010,97.392,164.299,130.448
21/09/2010,97.393,164.108,130.369
22/09/2010,97.394,165.061,130.119
23/09/2010,97.395,164.657,130.131
24/09/2010,97.396,164.69,130.12
25/09/2010,97.397,164.847,129.948
26/09/2010,97.399,164.607,131.004
27/09/2010,97.4,164.713,131.254
28/09/2010,97.402,164.377,131.248
29/09/2010,97.404,164.286,0.95
30/09/2010,97.405,163.538,130.489
01/10/2010,97.406,162.819,130.538
02/10/2010,97.407,162.951,130.954
03/10/2010,97.409,163.289,130.578
04/10/2010,97.408,162.214,131.002
05/10/2010,97.411,162.478,130.769
06/10/2010,97.41,161.736,130.763
07/10/2010,97.411,161.62,130.719
08/10/2010,97.414,161.356,129.998
09/10/2010,97.413,161.356,129.713
10/10/2010,97.416,161.674,129.347
11/10/2010,97.416,161.899,129.191
12/10/2010,97.417,162.048,128.388
13/10/2010,97.415,162.048,128.388
14/10/2010,97.416,160.511,128.391
15/10/2010,97.415,160.189,128.548
16/10/2010,97.414,159.332,128.061
17/10/2010,97.415,157.628,128.061
18/10/2010,97.415,157.483,128.159
19/10/2010,97.415,157.575,126.833
20/10/2010,97.414,158.685,126.559
21/10/2010,97.416,158.694,126.227
22/10/2010,97.414,158.322,125.908
23/10/2010,97.415,160.788,126.359
24/10/2010,97.415,160.275,126.452
25/10/2010,97.412,160.281,126.476
26/10/2010,97.411,160.307,126.585
27/10/2010,97.414,160.371,126.577
28/10/2010,97.415,159.759,126.016
29/10/2010,97.416,159.451,125.828
30/10/2010,97.336,159.092,125.464
31/10/2010,97.336,159.316,125.262
01/11/2010,97.337,158.702,124.73
02/11/2010,97.335,156.969,124.611
03/11/2010,97.336,158.121,123.679
04/11/2010,97.334,158.121,123.846
05/11/2010,97.249,158.201,124.435
06/11/2010,97.251,159.011,122.949
07/11/2010,97.174,158.036,124.011
08/11/2010,97.176,158.725,124.011
09/11/2010,97.177,157.147,124.54
10/11/2010,165.092,157.854,124.976
11/11/2010,96.836,157.864,124.5
12/11/2010,96.838,159.047,125.102
13/11/2010,96.591,159.373,124.881
14/11/2010,96.834,159.683,126.222
15/11/2010,96.834,158.349,125.808
16/11/2010,96.835,158.3,126.557
17/11/2010,96.836,159.137,125.994
18/11/2010,96.835,159.574,126.058
19/11/2010,96.836,160.174,125.099
20/11/2010,96.835,160.069,124.878
21/11/2010,96.836,159.088,125.437
22/11/2010,96.838,158.74,125.562
23/11/2010,96.96,159.046,126.251
24/11/2010,96.962,159.414,126.528
25/11/2010,97.779,158.437,125.25
26/11/2010,97.783,158.752,124.474
27/11/2010,97.786,157.934,124.299
28/11/2010,97.786,158.505,124.701
29/11/2010,97.789,159.8,124.484
30/11/2010,97.782,158.922,123.878
01/12/2010,97.785,158.023,123.786
02/12/2010,97.789,157.811,124.412
03/12/2010,97.792,157.961,125.716
04/12/2010,97.596,158.119,125.687
05/12/2010,97.599,158.391,125.678
06/12/2010,97.603,157.951,126.031
07/12/2010,97.596,158.314,126.248
08/12/2010,97.602,158.103,126.411
09/12/2010,97.466,159.385,126.471
10/12/2010,97.473,158.998,125.314
11/12/2010,97.478,159.174,125.412
12/12/2010,97.478,159.644,125.28
13/12/2010,97.488,158.782,126.168
14/12/2010,97.488,159.473,126.022
15/12/2010,97.496,159.499,126.57
16/12/2010,97.496,159.194,126.634
17/12/2010,97.504,159.004,125.782
18/12/2010,97.504,159.434,125.431
19/12/2010,97.511,159.854,125.322
20/12/2010,97.518,159.902,125.088
21/12/2010,97.694,160.532,124.856
22/12/2010,97.703,159.337,126.036
23/12/2010,97.737,,126.274
24/12/2010,97.748,160.489,126.421
25/12/2010,97.772,159.764,127.17
26/12/2010,98,159.804,126.782
27/12/2010,98.022,159.657,127.584
28/12/2010,98.043,158.855,127.362
29/12/2010,98.065,159.366,125.37
30/12/2010,98.152,159.428,125.248
31/12/2010,98.174,159.894,125.311
01/01/2011,98.196,160.357,124.793
02/01/2011,98.205,160.359,125.063
03/01/2011,98.228,160.577,125.036
04/01/2011,98.243,160.581,125.111
05/01/2011,98.265,160.581,125.186
06/01/2011,98.297,160.101,125.187
07/01/2011,98.297,160.384,125.357
08/01/2011,98.396,160.142,125.36
09/01/2011,98.422,160.157,125.36
10/01/2011,98.52,160.157,124.986
11/01/2011,98.544,160.317,125.206
12/01/2011,98.642,160.477,125.018
13/01/2011,98.665,160.637,125.029
14/01/2011,98.665,160.986,125.029
15/01/2011,98.695,160.988,125.155
16/01/2011,98.726,157.516,125.279
17/01/2011,98.722,155.943,125.405
18/01/2011,98.752,156.567,125.677
19/01/2011,98.851,157.311,125.678
20/01/2011,98.886,156.784,120.528
21/01/2011,98.985,156.784,116.665
22/01/2011,99.044,156.068,117.039
23/01/2011,99.292,156.712,117.209
24/01/2011,99.436,158.83,117.272
25/01/2011,99.436,159.448,117.272
26/01/2011,99.559,158.165,117.596
27/01/2011,99.609,158.296,117.991
28/01/2011,99.715,159.12,118.631
29/01/2011,99.725,160.281,119.194
30/01/2011,99.731,160.97,117.283
31/01/2011,99.745,161.174,117.326
01/02/2011,100.75,162.142,117.628
02/02/2011,100.775,162.774,118.257
03/02/2011,100.825,161.946,119.144
04/02/2011,100.825,162.481,119.56
05/02/2011,100.837,163.144,119.51
06/02/2011,100.822,163.739,120.159
07/02/2011,100.822,163.548,119.422
08/02/2011,100.824,163.228,119.355
09/02/2011,100.895,162.656,119.784
10/02/2011,100.902,162.645,119.929
11/02/2011,100.902,161.971,118.934
12/02/2011,100.906,161.546,118.781
13/02/2011,101.41,161.53,118.579
14/02/2011,101.413,160.254,118.219
15/02/2011,101.413,158.911,117.507
16/02/2011,101.679,158.834,117.041
17/02/2011,101.78,157.502,116.681
18/02/2011,101.78,157.545,114.362
19/02/2011,101.782,157.336,112.486
20/02/2011,101.79,156.432,112.651
21/02/2011,101.883,157.605,112.72
22/02/2011,101.985,159.029,112.412
23/02/2011,102.087,159.262,113.169
24/02/2011,102.087,159.268,113.074
25/02/2011,102.108,159.465,113.597
26/02/2011,102.118,159.975,115.148
27/02/2011,102.118,160.073,116.48
28/02/2011,102.118,159.065,116.82
01/03/2011,102.22,159.324,117.721
02/03/2011,102.256,159.216,117.988
03/03/2011,102.46,160.338,116.507
04/03/2011,102.665,161.717,116.309
05/03/2011,102.786,161.19,115.742
06/03/2011,102.991,161.881,115.903
07/03/2011,102.992,160.968,117.503
08/03/2011,103.132,158.67,119.052
09/03/2011,103.135,158.992,117.61
10/03/2011,103.135,159.234,117.508
11/03/2011,102.827,160.257,116.796
12/03/2011,103.008,162.067,114.903
13/03/2011,102.853,162.987,114.854
14/03/2011,102.862,161.986,114.795
15/03/2011,102.862,161.805,115.105
16/03/2011,102.966,163.736,116.546
17/03/2011,103.068,163.344,117.105
18/03/2011,103.171,164.895,116.906
19/03/2011,103.395,165.833,116.185
20/03/2011,103.396,166.105,116.864
21/03/2011,103.609,167.887,117.075
22/03/2011,103.61,167.193,118.049
23/03/2011,103.611,164.534,118.708
24/03/2011,103.651,164.6,118.909
25/03/2011,103.652,165.847,120.701
26/03/2011,103.652,165.794,121.468
27/03/2011,103.948,168.23,121.485
28/03/2011,103.948,169.515,121.012
29/03/2011,103.953,170.629,122.847
30/03/2011,103.963,171.119,122.984
31/03/2011,103.974,172.22,122.239
01/04/2011,103.985,172.306,121.551
02/04/2011,104.068,171.124,122.56
03/04/2011,104.329,169.53,123.627
04/04/2011,104.485,170.081,124.304
05/04/2011,104.767,171.208,124.651
06/04/2011,105.082,169.923,123.935
07/04/2011,105.403,169.534,121.88
08/04/2011,105.413,168.53901,121.399
09/04/2011,105.418,168.35781,121.507
10/04/2011,105.704,167.69158,120.841
11/04/2011,105.72,167.84976,120.402
12/04/2011,105.747,167.33655,119.44849
13/04/2011,105.8,168.98005,118.95632
14/04/2011,105.827,168.57043,119.7358
15/04/2011,105.827,178.56801,120.62658
16/04/2011,106.092,177.40761,120.12103
17/04/2011,106.092,177.62279,119.75007
18/04/2011,106.354,179.32507,123.73635
19/04/2011,106.354,181.53694,130.946
20/04/2011,106.359,182.24262,129.3018
21/04/2011,106.365,182.63117,130.47772
22/04/2011,106.37,182.8431,131.63534
23/04/2011,106.37,185.08565,132.17368
24/04/2011,106.632,186.22311,132.19007
25/04/2011,106.634,189.74343,132.26071
26/04/2011,106.634,189.46918,132.37845
27/04/2011,106.896,188.78953,133.37873
28/04/2011,106.902,188.89711,133.36688
29/04/2011,107.164,188.59714,136.09825
30/04/2011,107.175,190.20435,135.1682
01/05/2011,107.438,190.2768,135.47822
02/05/2011,107.439,189.99906,134.11059
03/05/2011,107.455,191.55065,134.09859
04/05/2011,107.717,190.11635,135.07878
05/05/2011,107.717,191.02583,135.13916
06/05/2011,107.979,190.98912,134.68028
07/05/2011,107.984,190.25502,136.19677
08/05/2011,108.247,189.99821,134.58016
09/05/2011,108.252,189.25934,135.69893
10/05/2011,108.506,190.33815,135.80905
11/05/2011,108.522,192.09767,134.9526
12/05/2011,108.527,192.53136,134.59592
13/05/2011,108.573,194.5715,135.90124
14/05/2011,108.59,195.15835,136.48686
15/05/2011,108.617,194.6125,138.34552
16/05/2011,108.622,194.575,136.5736
17/05/2011,108.628,194.6625,137.65968
18/05/2011,108.645,194.56647,137.47239
19/05/2011,108.65,195.57978,136.0125
20/05/2011,108.664,195.37952,136.0125
21/05/2011,108.691,193.97796,135.7
22/05/2011,108.707,194.02802,135.85751
23/05/2011,108.722,195.04472,136.45799
24/05/2011,108.749,195.72052,137.62787
25/05/2011,108.764,195.58442,137.13983
26/05/2011,108.819,195.647,137.21491
27/05/2011,108.834,195.00873,138.01432
28/05/2011,108.888,195.08538,138.37725
29/05/2011,108.903,195.81125,137.22698
30/05/2011,108.957,194.01063,137.20194
31/05/2011,108.985,194.17333,137.11434
01/06/2011,109,195.21365,137.32819
02/06/2011,109.028,195.40138,136.47717
03/06/2011,109.048,195.56564,136.59089
04/06/2011,109.075,195.15263,136.61592
05/06/2011,109.184,195.57816,138.49431
06/06/2011,109.212,195.15419,139.87099
07/06/2011,109.349,196.03028,139.1337
08/06/2011,109.377,196.40574,138.85836
09/06/2011,109.487,196.81875,138.93346
10/06/2011,109.596,197.67139,138.85947
11/06/2011,109.626,194.70519,139.78562
12/06/2011,109.70794,192.81753,141.29999
13/06/2011,109.73861,192.50464,143.9658
14/06/2011,109.7703,192.45457,143.6916
15/06/2011,109.8802,191.69199,142.85306
16/06/2011,109.91287,191.19289,140.73953
17/06/2011,109.96832,191.10528,140.95229
18/06/2011,116.29307,189.92878,140.06368
19/06/2011,116.30998,198.49064,141.3159
20/06/2011,116.32141,205.96904,139.327
21/06/2011,117.03,206.5598,139.74002
22/06/2011,117.03,206.21131,139.12674
23/06/2011,117.743,206.73901,144.11849
24/06/2011,117.743,208.86603,150.2783
25/06/2011,117.743,208.83911,151.24397
26/06/2011,118.48515,207.81332,151.40481
27/06/2011,118.48515,205.43039,151.7863
28/06/2011,119.238,205.37807,152.1094
29/06/2011,119.238,208.85152,152.09594
30/06/2011,119.238,204.62414,150.20558
01/07/2011,119.988,203.99289,150.58254
02/07/2011,119.988,204.08713,151.63377
03/07/2011,120.757,204.26367,152.10497
04/07/2011,120.757,205.058,150.75867
05/07/2011,120.757,204.27713,151.31178
06/07/2011,121.55,204.25172,150.54438
07/07/2011,121.55,206.29815,150.84169
08/07/2011,122.3505,206.5001,151.99953
09/07/2011,122.3505,206.7559,150.97632
10/07/2011,122.3505,204.96528,151.15247
11/07/2011,123.14356,206.93092,151.52944
12/07/2011,123.14356,208.15608,152.82192
